panid,date,kwh
1,2015-01-21 18:30:00-05:00,1.5336416340792394
1,2015-01-21 19:00:00-05:00,0.9808744939314875
1,2015-01-21 19:30:00-05:00,0.7500338147921647
1,2015-01-21 20:00:00-05:00,0.3969205243966905
1,2015-01-21 20:30:00-05:00,0.9812006786916405
1,2015-01-21 21:00:00-05:00,1.612836490491062
1,2015-01-21 21:30:00-05:00,1.6052473352367946
1,2015-01-21 22:00:00-05:00,2.137125020367048
1,2015-01-21 22:30:00-05:00,3.6804000602799136
1,2015-01-21 23:00:00-05:00,2.61444939875073
1,2015-01-21 23:30:00-05:00,3.9319986531750772
1,2015-01-22 00:00:00-05:00,1.6173767935403967
1,2015-01-22 00:30:00-05:00,0.9719359281808317
1,2015-01-22 01:00:00-05:00,0.6856802777044135
1,2015-01-22 01:30:00-05:00,0.7654568718005478
1,2015-01-22 02:00:00-05:00,2.0243421502173593
1,2015-01-22 02:30:00-05:00,1.3882537818442824
1,2015-01-22 03:00:00-05:00,1.7818777557360088
1,2015-01-22 03:30:00-05:00,1.2220407802549844
1,2015-01-22 04:00:00-05:00,0.7460860158545078
1,2015-01-22 04:30:00-05:00,2.4164747218123233
1,2015-01-22 05:00:00-05:00,1.9838089877885077
1,2015-01-22 05:30:00-05:00,0.19760828044518042
1,2015-01-22 06:00:00-05:00,1.8471150490063313
1,2015-01-22 06:30:00-05:00,1.5849061385462861
1,2015-01-22 07:00:00-05:00,1.0983856525991864
1,2015-01-22 07:30:00-05:00,0.8857835267518637
1,2015-01-22 08:00:00-05:00,2.128247727818305
1,2015-01-22 08:30:00-05:00,1.410189492901543
1,2015-01-22 09:00:00-05:00,1.3527034060092595
1,2015-01-22 09:30:00-05:00,0.19568530053537725
1,2015-01-22 10:00:00-05:00,1.8747214339697702
1,2015-01-22 10:30:00-05:00,1.667573168914593
1,2015-01-22 11:00:00-05:00,0.8258465579887637
1,2015-01-22 11:30:00-05:00,1.5396601611361391
1,2015-01-22 12:00:00-05:00,1.0219247436894388
1,2015-01-22 12:30:00-05:00,3.2092582992051084
1,2015-01-22 13:00:00-05:00,2.2789521613209733
1,2015-01-22 13:30:00-05:00,4.136259830307267
1,2015-01-22 14:00:00-05:00,1.9766594816226486
1,2015-01-22 14:30:00-05:00,1.7192733818448427
1,2015-01-22 15:00:00-05:00,1.4252755838946212
1,2015-01-22 15:30:00-05:00,0.6770129254482469
1,2015-01-22 16:00:00-05:00,2.411359696797489
1,2015-01-22 16:30:00-05:00,1.5824389054806909
1,2015-01-22 17:00:00-05:00,1.1420134633284045
1,2015-01-22 17:30:00-05:00,1.2287679855155056
1,2015-01-22 18:00:00-05:00,2.60874630029244
1,2015-01-22 18:30:00-05:00,2.370811191951277
1,2015-01-22 19:00:00-05:00,2.021653056304928
1,2015-01-22 19:30:00-05:00,2.8147795901272206
1,2015-01-22 20:00:00-05:00,0.7148867033245387
1,2015-01-22 20:30:00-05:00,2.0358821009708454
1,2015-01-22 21:00:00-05:00,2.118150253507082
1,2015-01-22 21:30:00-05:00,0.40423674215031763
1,2015-01-22 22:00:00-05:00,1.764394167352918
1,2015-01-22 22:30:00-05:00,0.9781964248269431
1,2015-01-22 23:00:00-05:00,1.2840401694648071
1,2015-01-22 23:30:00-05:00,2.465856925958168
1,2015-01-23 00:00:00-05:00,1.8706452171401258
1,2015-01-23 00:30:00-05:00,1.6303765040853204
1,2015-01-23 01:00:00-05:00,2.2208477555984367
1,2015-01-23 01:30:00-05:00,2.301505844127497
1,2015-01-23 02:00:00-05:00,3.709917129601579
1,2015-01-23 02:30:00-05:00,1.7923179771544957
1,2015-01-23 03:00:00-05:00,2.542362406566727
1,2015-01-23 03:30:00-05:00,1.2383930589725944
1,2015-01-23 04:00:00-05:00,2.0033630834847784
1,2015-01-23 04:30:00-05:00,1.1868065406486688
1,2015-01-23 05:00:00-05:00,0.9048627278603301
1,2015-01-23 05:30:00-05:00,1.908645139173041
1,2015-01-23 06:00:00-05:00,1.7345589865300826
1,2015-01-23 06:30:00-05:00,1.8493194280188332
1,2015-01-23 07:00:00-05:00,1.0642260799485357
1,2015-01-23 07:30:00-05:00,2.7438535650300393
1,2015-01-23 08:00:00-05:00,1.3491844342861856
1,2015-01-23 08:30:00-05:00,1.7235913185230438
1,2015-01-23 09:00:00-05:00,1.1311487528512487
1,2015-01-23 09:30:00-05:00,2.6220392652585995
1,2015-01-23 10:00:00-05:00,0.349211215371184
1,2015-01-23 10:30:00-05:00,3.3342948496349347
1,2015-01-23 11:00:00-05:00,0.9640881989202915
1,2015-01-23 11:30:00-05:00,1.1095726349684445
1,2015-01-23 12:00:00-05:00,0.4621642570167461
1,2015-01-23 12:30:00-05:00,3.5826709215809753
1,2015-01-23 13:00:00-05:00,2.788365222390869
1,2015-01-23 13:30:00-05:00,1.10807553018163
1,2015-01-23 14:00:00-05:00,1.776399670997417
1,2015-01-23 14:30:00-05:00,1.275947943741257
1,2015-01-23 15:00:00-05:00,2.358066462819856
1,2015-01-23 15:30:00-05:00,2.012765257342897
1,2015-01-23 16:00:00-05:00,3.154289334336158
1,2015-01-23 16:30:00-05:00,2.6453282711951536
1,2015-01-23 17:00:00-05:00,3.1890441356175137
1,2015-01-23 17:30:00-05:00,1.641608920642637
1,2015-01-23 18:00:00-05:00,3.432875377921072
1,2015-01-23 18:30:00-05:00,0.270306138638053
1,2015-01-23 19:00:00-05:00,3.2170468607430824
1,2015-01-23 19:30:00-05:00,1.7850639632476146
1,2015-01-23 20:00:00-05:00,0.7564938030455605
1,2015-01-23 20:30:00-05:00,1.4502662204928303
1,2015-01-23 21:00:00-05:00,1.0604996337271524
1,2015-01-23 21:30:00-05:00,0.8094442145147811
1,2015-01-23 22:00:00-05:00,0.43492887800963836
1,2015-01-23 22:30:00-05:00,1.1237099055567112
1,2015-01-23 23:00:00-05:00,2.2504534179455464
1,2015-01-23 23:30:00-05:00,1.207616699099632
1,2015-01-24 00:00:00-05:00,0.7418386411130162
1,2015-01-24 00:30:00-05:00,1.938585610823248
1,2015-01-24 01:00:00-05:00,3.617266498006141
1,2015-01-24 01:30:00-05:00,0.46399402751378505
1,2015-01-24 02:00:00-05:00,2.8693129774267767
1,2015-01-24 02:30:00-05:00,1.1118990798483661
1,2015-01-24 03:00:00-05:00,2.684833071058563
1,2015-01-24 03:30:00-05:00,1.9456170690146803
1,2015-01-24 04:00:00-05:00,1.7489291379452196
1,2015-01-24 04:30:00-05:00,1.785059485757796
1,2015-01-24 05:00:00-05:00,1.102493121104845
1,2015-01-24 05:30:00-05:00,1.5837735271868776
1,2015-01-24 06:00:00-05:00,2.09502291481449
1,2015-01-24 06:30:00-05:00,1.8310412375200498
1,2015-01-24 07:00:00-05:00,0.7788313016647836
1,2015-01-24 07:30:00-05:00,1.178731021827065
1,2015-01-24 08:00:00-05:00,0.8094504658008572
1,2015-01-24 08:30:00-05:00,1.191038976944784
1,2015-01-24 09:00:00-05:00,1.6934092559752547
1,2015-01-24 09:30:00-05:00,1.4961706775096242
1,2015-01-24 10:00:00-05:00,1.887925784984608
1,2015-01-24 10:30:00-05:00,0.7875221042919542
1,2015-01-24 11:00:00-05:00,0.8159671014779059
1,2015-01-24 11:30:00-05:00,2.307952958452443
1,2015-01-24 12:00:00-05:00,3.110986330159296
1,2015-01-24 12:30:00-05:00,3.407586038298571
1,2015-01-24 13:00:00-05:00,1.0248521355673146
1,2015-01-24 13:30:00-05:00,1.6745359914997127
1,2015-01-24 14:00:00-05:00,0.8782130477185663
1,2015-01-24 14:30:00-05:00,0.7904280873493905
1,2015-01-24 15:00:00-05:00,3.3915093954176228
1,2015-01-24 15:30:00-05:00,2.289843893669968
1,2015-01-24 16:00:00-05:00,0.10223743218258624
1,2015-01-24 16:30:00-05:00,1.0056070451367654
1,2015-01-24 17:00:00-05:00,1.9063208974694077
1,2015-01-24 17:30:00-05:00,1.0659548738169273
1,2015-01-24 18:00:00-05:00,2.2484160002404687
1,2015-01-24 18:30:00-05:00,2.053064193893965
1,2015-01-24 19:00:00-05:00,0.44302976028242746
1,2015-01-24 19:30:00-05:00,2.4955869499974246
1,2015-01-24 20:00:00-05:00,2.9291810090471273
1,2015-01-24 20:30:00-05:00,0.5469691908663585
1,2015-01-24 21:00:00-05:00,0.7426872155955897
1,2015-01-24 21:30:00-05:00,1.9688281764209021
1,2015-01-24 22:00:00-05:00,2.188445128951961
1,2015-01-24 22:30:00-05:00,0.8380028066024356
1,2015-01-24 23:00:00-05:00,0.6128979675569267
1,2015-01-24 23:30:00-05:00,1.8996638725190214
1,2015-01-25 00:00:00-05:00,2.3054480410347566
1,2015-01-25 00:30:00-05:00,2.8500502551026945
1,2015-01-25 01:00:00-05:00,2.293632907210195
1,2015-01-25 01:30:00-05:00,0.7084991417381787
1,2015-01-25 02:00:00-05:00,0.12812597602441073
1,2015-01-25 02:30:00-05:00,0.8819009152506042
1,2015-01-25 03:00:00-05:00,2.4229597133809344
1,2015-01-25 03:30:00-05:00,1.3703582627548647
1,2015-01-25 04:00:00-05:00,1.2278219987507757
1,2015-01-25 04:30:00-05:00,2.7242368764387366
1,2015-01-25 05:00:00-05:00,1.1790968038511105
1,2015-01-25 05:30:00-05:00,1.9550503897702112
1,2015-01-25 06:00:00-05:00,0.192409194322844
1,2015-01-25 06:30:00-05:00,2.1991686434542626
1,2015-01-25 07:00:00-05:00,2.7166439671704037
1,2015-01-25 07:30:00-05:00,1.5609301057687968
1,2015-01-25 08:00:00-05:00,2.214707747030509
1,2015-01-25 08:30:00-05:00,3.3819984332862845
1,2015-01-25 09:00:00-05:00,0.6576548785971765
1,2015-01-25 09:30:00-05:00,0.9190891226264144
1,2015-01-25 10:00:00-05:00,1.0478452824227005
1,2015-01-25 10:30:00-05:00,3.891417730052003
1,2015-01-25 11:00:00-05:00,0.7020725302660449
1,2015-01-25 11:30:00-05:00,0.6584714719190611
1,2015-01-25 12:00:00-05:00,1.5016294022165864
1,2015-01-25 12:30:00-05:00,1.787038268842773
1,2015-01-25 13:00:00-05:00,2.4221070785070724
1,2015-01-25 13:30:00-05:00,0.7489032466150569
1,2015-01-25 14:00:00-05:00,2.010164017443275
1,2015-01-25 14:30:00-05:00,1.7789409106221852
1,2015-01-25 15:00:00-05:00,4.2715725108088805
1,2015-01-25 15:30:00-05:00,2.342924303876587
1,2015-01-25 16:00:00-05:00,3.0618565346081046
1,2015-01-25 16:30:00-05:00,1.8757725027960104
1,2015-01-25 17:00:00-05:00,2.0817025765762027
1,2015-01-25 17:30:00-05:00,1.0954852567440438
1,2015-01-25 18:00:00-05:00,2.047735755703546
1,2015-01-25 18:30:00-05:00,2.069910596899233
1,2015-01-25 19:00:00-05:00,1.524636123254984
1,2015-01-25 19:30:00-05:00,1.2418508687136245
1,2015-01-25 20:00:00-05:00,0.805009856448732
1,2015-01-25 20:30:00-05:00,2.2325121344009773
1,2015-01-25 21:00:00-05:00,2.487841661715752
1,2015-01-25 21:30:00-05:00,1.055420047814199
1,2015-01-25 22:00:00-05:00,0.7625271304698323
1,2015-01-25 22:30:00-05:00,0.8248765479470734
1,2015-01-25 23:00:00-05:00,1.228454324424581
1,2015-01-25 23:30:00-05:00,1.8446636959081801
1,2015-01-26 00:00:00-05:00,1.5533253350662797
1,2015-01-26 00:30:00-05:00,0.3779325444000924
1,2015-01-26 01:00:00-05:00,2.1478254251895796
1,2015-01-26 01:30:00-05:00,1.9496679831950605
1,2015-01-26 02:00:00-05:00,1.9235279802206915
1,2015-01-26 02:30:00-05:00,1.8404672612080533
1,2015-01-26 03:00:00-05:00,0.5306061297741691
1,2015-01-26 03:30:00-05:00,3.2291699813951924
1,2015-01-26 04:00:00-05:00,1.0810161993870389
1,2015-01-26 04:30:00-05:00,0.2864594354713189
1,2015-01-26 05:00:00-05:00,3.0985095881632634
1,2015-01-26 05:30:00-05:00,1.411274971962395
1,2015-01-26 06:00:00-05:00,0.9715037255806527
1,2015-01-26 06:30:00-05:00,0.31878505559482184
1,2015-01-26 07:00:00-05:00,2.117180130158514
1,2015-01-26 07:30:00-05:00,1.3543966548212694
1,2015-01-26 08:00:00-05:00,1.9821073361657988
1,2015-01-26 08:30:00-05:00,3.9323610162345157
1,2015-01-26 09:00:00-05:00,3.9571751294161945
1,2015-01-26 09:30:00-05:00,1.7953282545137406
1,2015-01-26 10:00:00-05:00,0.6744339288306357
1,2015-01-26 10:30:00-05:00,2.7245170859956747
1,2015-01-26 11:00:00-05:00,1.0434914960769666
1,2015-01-26 11:30:00-05:00,1.8803330426138911
1,2015-01-26 12:00:00-05:00,1.3137276517106533
1,2015-01-26 12:30:00-05:00,1.223624210796483
1,2015-01-26 13:00:00-05:00,1.2367944415565888
1,2015-01-26 13:30:00-05:00,1.673443662101435
1,2015-01-26 14:00:00-05:00,1.400748639229084
1,2015-01-26 14:30:00-05:00,2.916148411518784
1,2015-01-26 15:00:00-05:00,1.6911577098099797
1,2015-01-26 15:30:00-05:00,2.627200717959507
1,2015-01-26 16:00:00-05:00,1.244877852630561
1,2015-01-26 16:30:00-05:00,1.9918116907399417
1,2015-01-26 17:00:00-05:00,2.0762924442275668
1,2015-01-26 17:30:00-05:00,1.0315332573492164
1,2015-01-26 18:00:00-05:00,3.252142902001399
1,2015-01-26 18:30:00-05:00,2.0521352386266773
1,2015-01-26 19:00:00-05:00,2.0813600960796834
1,2015-01-26 19:30:00-05:00,2.2415360560694433
1,2015-01-26 20:00:00-05:00,2.5665513617844047
1,2015-01-26 20:30:00-05:00,2.253536849083825
1,2015-01-26 21:00:00-05:00,2.836704266838633
1,2015-01-26 21:30:00-05:00,0.46555990132120034
1,2015-01-26 22:00:00-05:00,0.6047963357288761
1,2015-01-26 22:30:00-05:00,2.893425710205468
1,2015-01-26 23:00:00-05:00,2.5145556807584986
1,2015-01-26 23:30:00-05:00,4.282106804802171
1,2015-01-27 00:00:00-05:00,1.0628509102648818
1,2015-01-27 00:30:00-05:00,0.7489262273034137
1,2015-01-27 01:00:00-05:00,1.6670965629316306
1,2015-01-27 01:30:00-05:00,2.121514393107003
1,2015-01-27 02:00:00-05:00,1.938088680497339
1,2015-01-27 02:30:00-05:00,1.6707132013109602
1,2015-01-27 03:00:00-05:00,0.8761101075232312
1,2015-01-27 03:30:00-05:00,0.4887792703228956
1,2015-01-27 04:00:00-05:00,2.896726726230112
1,2015-01-27 04:30:00-05:00,0.8352216551899807
1,2015-01-27 05:00:00-05:00,2.4647226185412756
1,2015-01-27 05:30:00-05:00,1.825425753952504
1,2015-01-27 06:00:00-05:00,1.574523551083864
1,2015-01-27 06:30:00-05:00,1.9561208764128057
1,2015-01-27 07:00:00-05:00,1.1638384735338188
1,2015-01-27 07:30:00-05:00,2.167506857112866
1,2015-01-27 08:00:00-05:00,2.868028990498013
1,2015-01-27 08:30:00-05:00,1.5594703583932539
1,2015-01-27 09:00:00-05:00,2.973478498278239
1,2015-01-27 09:30:00-05:00,0.9236616713214619
1,2015-01-27 10:00:00-05:00,1.2577282704354398
1,2015-01-27 10:30:00-05:00,3.258580153125381
1,2015-01-27 11:00:00-05:00,1.1000764136571748
1,2015-01-27 11:30:00-05:00,3.609495568720524
1,2015-01-27 12:00:00-05:00,3.099547602766619
1,2015-01-27 12:30:00-05:00,1.8563471573292791
1,2015-01-27 13:00:00-05:00,0.24907878239705605
1,2015-01-27 13:30:00-05:00,2.135255711960537
1,2015-01-27 14:00:00-05:00,0.635375673415828
1,2015-01-27 14:30:00-05:00,0.8967529280134114
1,2015-01-27 15:00:00-05:00,3.5141294850498332
1,2015-01-27 15:30:00-05:00,1.646426265903489
1,2015-01-27 16:00:00-05:00,1.8626517847843398
1,2015-01-27 16:30:00-05:00,1.2666557499276219
1,2015-01-27 17:00:00-05:00,1.0676056385993857
1,2015-01-27 17:30:00-05:00,1.255779081331621
1,2015-01-27 18:00:00-05:00,2.3508400018567883
1,2015-01-27 18:30:00-05:00,0.7809749908140935
1,2015-01-27 19:00:00-05:00,1.9671734492135287
1,2015-01-27 19:30:00-05:00,1.3635331967618283
1,2015-01-27 20:00:00-05:00,0.9225167501842051
1,2015-01-27 20:30:00-05:00,2.2137888902242144
1,2015-01-27 21:00:00-05:00,0.5189324308085997
1,2015-01-27 21:30:00-05:00,1.290154320838135
1,2015-01-27 22:00:00-05:00,1.5178899539858806
1,2015-01-27 22:30:00-05:00,1.7898333382897416
1,2015-01-27 23:00:00-05:00,2.8418239758989623
1,2015-01-27 23:30:00-05:00,1.85526669853309
1,2015-01-28 00:00:00-05:00,1.9138107412866456
1,2015-01-28 00:30:00-05:00,0.7841036851823704
1,2015-01-28 01:00:00-05:00,1.4228429339298476
1,2015-01-28 01:30:00-05:00,0.9206766314911095
1,2015-01-28 02:00:00-05:00,1.9276488587432263
1,2015-01-28 02:30:00-05:00,0.887272570460719
1,2015-01-28 03:00:00-05:00,2.76935712425035
1,2015-01-28 03:30:00-05:00,2.7204175302927815
1,2015-01-28 04:00:00-05:00,1.246713236641184
1,2015-01-28 04:30:00-05:00,0.4773005831402549
1,2015-01-28 05:00:00-05:00,1.8067255967961138
1,2015-01-28 05:30:00-05:00,3.098255660714846
1,2015-01-28 06:00:00-05:00,0.6707646639786953
1,2015-01-28 06:30:00-05:00,2.1246693633131675
1,2015-01-28 07:00:00-05:00,1.316277394085945
1,2015-01-28 07:30:00-05:00,1.3072226814394448
1,2015-01-28 08:00:00-05:00,1.917082439686379
1,2015-01-28 08:30:00-05:00,1.0454855921592223
1,2015-01-28 09:00:00-05:00,2.6657695167703017
1,2015-01-28 09:30:00-05:00,0.6308312615571599
1,2015-01-28 10:00:00-05:00,1.4741829005034026
1,2015-01-28 10:30:00-05:00,2.5856437085952195
1,2015-01-28 11:00:00-05:00,4.288620746177326
1,2015-01-28 11:30:00-05:00,2.2123218336252863
1,2015-01-28 12:00:00-05:00,1.1239074410547572
1,2015-01-28 12:30:00-05:00,1.7009031172302056
1,2015-01-28 13:00:00-05:00,0.9676817869442966
1,2015-01-28 13:30:00-05:00,2.605001335547908
1,2015-01-28 14:00:00-05:00,1.3600052215120977
1,2015-01-28 14:30:00-05:00,0.5521247343969884
1,2015-01-28 15:00:00-05:00,1.9178922472314635
1,2015-01-28 15:30:00-05:00,1.9208035425867074
1,2015-01-28 16:00:00-05:00,1.7710320521317404
1,2015-01-28 16:30:00-05:00,2.8695210673835025
1,2015-01-28 17:00:00-05:00,0.8531169986225426
1,2015-01-28 17:30:00-05:00,2.049325498385053
1,2015-01-28 18:00:00-05:00,1.3750119099395899
1,2015-01-28 18:30:00-05:00,1.179501840805801
1,2015-01-28 19:00:00-05:00,1.496949983077256
1,2015-01-28 19:30:00-05:00,1.4707811509914226
1,2015-01-28 20:00:00-05:00,1.4109718039644963
1,2015-01-28 20:30:00-05:00,1.69160520671234
1,2015-01-28 21:00:00-05:00,2.4821525994371187
1,2015-01-28 21:30:00-05:00,1.7236651866582606
1,2015-01-28 22:00:00-05:00,1.2681790901813108
1,2015-01-28 22:30:00-05:00,1.7197469288818152
1,2015-01-28 23:00:00-05:00,1.353467797066081
1,2015-01-28 23:30:00-05:00,1.8644753992450873
1,2015-01-29 00:00:00-05:00,2.4803102352274373
1,2015-01-29 00:30:00-05:00,2.0710195635026594
1,2015-01-29 01:00:00-05:00,2.2135016520247315
1,2015-01-29 01:30:00-05:00,1.6259682155094208
1,2015-01-29 02:00:00-05:00,2.061835305273812
1,2015-01-29 02:30:00-05:00,2.009576336823285
1,2015-01-29 03:00:00-05:00,1.1338030364894096
1,2015-01-29 03:30:00-05:00,2.773758350533573
1,2015-01-29 04:00:00-05:00,0.31185321436697605
1,2015-01-29 04:30:00-05:00,0.8768788865293665
1,2015-01-29 05:00:00-05:00,1.3335032478488908
1,2015-01-29 05:30:00-05:00,3.0951698032090773
1,2015-01-29 06:00:00-05:00,2.588837089294152
1,2015-01-29 06:30:00-05:00,3.1902264299629173
1,2015-01-29 07:00:00-05:00,0.10687148530944396
1,2015-01-29 07:30:00-05:00,1.7197379539142723
1,2015-01-29 08:00:00-05:00,0.7768319957877384
1,2015-01-29 08:30:00-05:00,0.9664891366829981
1,2015-01-29 09:00:00-05:00,0.5334504251084106
1,2015-01-29 09:30:00-05:00,1.8801356467755623
1,2015-01-29 10:00:00-05:00,2.1666764424590665
1,2015-01-29 10:30:00-05:00,1.8313474095200213
1,2015-01-29 11:00:00-05:00,1.1676332729437153
1,2015-01-29 11:30:00-05:00,0.7482621884062356
1,2015-01-29 12:00:00-05:00,2.9715226303257163
1,2015-01-29 12:30:00-05:00,3.778763285879885
1,2015-01-29 13:00:00-05:00,1.668296241755197
1,2015-01-29 13:30:00-05:00,1.4516208319853783
1,2015-01-29 14:00:00-05:00,0.8686684549414209
1,2015-01-29 14:30:00-05:00,2.1392029929681105
1,2015-01-29 15:00:00-05:00,0.9452021000526389
1,2015-01-29 15:30:00-05:00,1.59733386452663
1,2015-01-29 16:00:00-05:00,3.301010595489153
1,2015-01-29 16:30:00-05:00,1.9549132480658917
1,2015-01-29 17:00:00-05:00,1.042400574775979
1,2015-01-29 17:30:00-05:00,0.4809133316540815
1,2015-01-29 18:00:00-05:00,0.7648543117401123
1,2015-01-29 18:30:00-05:00,1.2659584162253643
1,2015-01-29 19:00:00-05:00,2.7688732213569907
1,2015-01-29 19:30:00-05:00,2.706435067698283
1,2015-01-29 20:00:00-05:00,0.7846234509741739
1,2015-01-29 20:30:00-05:00,1.3655563038345433
1,2015-01-29 21:00:00-05:00,2.7102330021000487
1,2015-01-29 21:30:00-05:00,3.921085830301356
1,2015-01-29 22:00:00-05:00,2.818337073194757
1,2015-01-29 22:30:00-05:00,1.567617686115913
1,2015-01-29 23:00:00-05:00,1.2409828884390304
1,2015-01-29 23:30:00-05:00,1.5246937539804422
1,2015-01-30 00:00:00-05:00,1.6964131249089032
1,2015-01-30 00:30:00-05:00,1.6335762080253886
1,2015-01-30 01:00:00-05:00,1.1920356710251396
1,2015-01-30 01:30:00-05:00,3.164701098655993
1,2015-01-30 02:00:00-05:00,2.857817966863847
1,2015-01-30 02:30:00-05:00,1.4064220854766518
1,2015-01-30 03:00:00-05:00,1.1712550880463992
1,2015-01-30 03:30:00-05:00,3.9116897180316035
1,2015-01-30 04:00:00-05:00,2.627742421429626
1,2015-01-30 04:30:00-05:00,0.20180598059913885
1,2015-01-30 05:00:00-05:00,2.1721832496774716
1,2015-01-30 05:30:00-05:00,2.825980002615295
1,2015-01-30 06:00:00-05:00,0.8157288787143114
1,2015-01-30 06:30:00-05:00,1.1263718824085682
1,2015-01-30 07:00:00-05:00,1.0157730577455513
1,2015-01-30 07:30:00-05:00,1.5437524204498074
1,2015-01-30 08:00:00-05:00,1.2437283605429763
1,2015-01-30 08:30:00-05:00,1.3518869267301283
1,2015-01-30 09:00:00-05:00,0.9905735633464506
1,2015-01-30 09:30:00-05:00,1.0005366277009837
1,2015-01-30 10:00:00-05:00,1.3922229005089979
1,2015-01-30 10:30:00-05:00,0.5644876249497709
1,2015-01-30 11:00:00-05:00,1.3440654023297294
1,2015-01-30 11:30:00-05:00,0.3858361684116559
1,2015-01-30 12:00:00-05:00,1.0198421436376912
1,2015-01-30 12:30:00-05:00,0.8318231464820061
1,2015-01-30 13:00:00-05:00,2.1948596866875283
1,2015-01-30 13:30:00-05:00,0.6486353166322827
1,2015-01-30 14:00:00-05:00,2.309424675562242
1,2015-01-30 14:30:00-05:00,0.5436529667429647
1,2015-01-30 15:00:00-05:00,0.2579744253620317
1,2015-01-30 15:30:00-05:00,0.7628982782510325
1,2015-01-30 16:00:00-05:00,0.6717989525180408
1,2015-01-30 16:30:00-05:00,0.3230305313822255
1,2015-01-30 17:00:00-05:00,0.580204706853009
1,2015-01-30 17:30:00-05:00,2.6517560828395546
1,2015-01-30 18:00:00-05:00,3.122299133987953
1,2015-01-30 18:30:00-05:00,2.1865697149204015
1,2015-01-30 19:00:00-05:00,2.928329709067091
1,2015-01-30 19:30:00-05:00,0.46859107337551603
1,2015-01-30 20:00:00-05:00,1.441751224957595
1,2015-01-30 20:30:00-05:00,0.8341882252597143
1,2015-01-30 21:00:00-05:00,1.8719960040314536
1,2015-01-30 21:30:00-05:00,1.9089476869268542
1,2015-01-30 22:00:00-05:00,0.9552353877247579
1,2015-01-30 22:30:00-05:00,1.2976455209931348
1,2015-01-30 23:00:00-05:00,0.9928647220697253
1,2015-01-30 23:30:00-05:00,1.346719293593433
1,2015-01-31 00:00:00-05:00,3.604900473921183
1,2015-01-31 00:30:00-05:00,1.8334577712263918
1,2015-01-31 01:00:00-05:00,0.7326571614397543
1,2015-01-31 01:30:00-05:00,1.2761546069155794
1,2015-01-31 02:00:00-05:00,2.815551400273348
1,2015-01-31 02:30:00-05:00,0.35193887932122586
1,2015-01-31 03:00:00-05:00,0.681086292640656
1,2015-01-31 03:30:00-05:00,0.14033516086095743
1,2015-01-31 04:00:00-05:00,3.3365898286683686
1,2015-01-31 04:30:00-05:00,2.897070382250938
1,2015-01-31 05:00:00-05:00,2.654408793522381
1,2015-01-31 05:30:00-05:00,0.9539452866623566
1,2015-01-31 06:00:00-05:00,1.1957114956002648
1,2015-01-31 06:30:00-05:00,1.6539697567403702
1,2015-01-31 07:00:00-05:00,2.083667155969634
1,2015-01-31 07:30:00-05:00,1.7873110617533792
1,2015-01-31 08:00:00-05:00,1.7822011394671011
1,2015-01-31 08:30:00-05:00,2.333514459239043
1,2015-01-31 09:00:00-05:00,0.7454814800500448
1,2015-01-31 09:30:00-05:00,2.141444133867364
1,2015-01-31 10:00:00-05:00,0.524932677979369
1,2015-01-31 10:30:00-05:00,1.254450028651974
1,2015-01-31 11:00:00-05:00,1.5650614143644241
1,2015-01-31 11:30:00-05:00,1.4129362324878496
1,2015-01-31 12:00:00-05:00,1.4156923883685015
1,2015-01-31 12:30:00-05:00,1.8312106022894787
1,2015-01-31 13:00:00-05:00,2.2347644195073917
1,2015-01-31 13:30:00-05:00,1.4192548711785424
1,2015-01-31 14:00:00-05:00,0.317729765864578
1,2015-01-31 14:30:00-05:00,2.9341806228359566
1,2015-01-31 15:00:00-05:00,1.3634018626944588
1,2015-01-31 15:30:00-05:00,1.6268814188773266
1,2015-01-31 16:00:00-05:00,0.42274016951018684
1,2015-01-31 16:30:00-05:00,2.3759619350705026
1,2015-01-31 17:00:00-05:00,3.043032699162933
1,2015-01-31 17:30:00-05:00,2.3262115058274015
1,2015-01-31 18:00:00-05:00,2.3085545780459524
1,2015-01-31 18:30:00-05:00,0.9103585073484942
1,2015-01-31 19:00:00-05:00,1.5029026341358396
1,2015-01-31 19:30:00-05:00,0.5755564318347673
1,2015-01-31 20:00:00-05:00,0.3666953340378225
1,2015-01-31 20:30:00-05:00,2.148784697568807
1,2015-01-31 21:00:00-05:00,0.08410627809281987
1,2015-01-31 21:30:00-05:00,3.2551698842352152
1,2015-01-31 22:00:00-05:00,0.9594139859545476
1,2015-01-31 22:30:00-05:00,3.5334202060702466
1,2015-01-31 23:00:00-05:00,1.1815653646427904
1,2015-01-31 23:30:00-05:00,2.853974259664726
2,2015-01-01 00:00:00-05:00,1.3864041734113821
2,2015-01-01 00:30:00-05:00,2.0041074911532264
2,2015-01-01 01:00:00-05:00,1.5337389388948117
2,2015-01-01 01:30:00-05:00,1.7571543735004578
2,2015-01-01 02:00:00-05:00,0.4467237442214133
2,2015-01-01 02:30:00-05:00,1.5233946909711704
2,2015-01-01 03:00:00-05:00,0.7035575459483789
2,2015-01-01 03:30:00-05:00,0.4048944163412186
2,2015-01-01 04:00:00-05:00,1.3713398365038785
2,2015-01-01 04:30:00-05:00,0.549478412252557
2,2015-01-01 05:00:00-05:00,1.9426739460108422
2,2015-01-01 05:30:00-05:00,1.0738106762711632
2,2015-01-01 06:00:00-05:00,1.262871203036193
